x,y,time
13.396720497102736,52.65063572444604,2013-11-25T18:00:00Z
13.426301666788548,52.632386837125544,2013-11-25T19:00:00Z
13.426381510401054,52.63245104991065,2013-11-25T20:00:00Z
13.426255020380246,52.632477174660124,2013-11-25T21:00:00Z
13.423350406853325,52.64030937968182,2013-11-25T22:00:00Z
13.42352589472595,52.63981351004641,2013-11-25T23:00:00Z
13.423793914958237,52.63969739373953,2013-11-26T00:00:00Z
13.42352847560488,52.63986221439579,2013-11-26T01:00:00Z
13.423398387733366,52.63984572663596,2013-11-26T02:00:00Z
13.423549326304675,52.63986659290385,2013-11-26T03:00:00Z
13.42352182410917,52.639837602199705,2013-11-26T04:00:00Z
13.423556686595154,52.6398371091395,2013-11-26T05:00:00Z
13.423607485579936,52.63983839358516,2013-11-26T06:00:00Z
13.423457485484832,52.63983871972662,2013-11-26T07:00:00Z
13.423542203864518,52.63985713541371,2013-11-26T08:00:00Z
13.423600950757763,52.63986826612881,2013-11-26T09:00:00Z
13.42371630821948,52.63976354082718,2013-11-26T10:00:00Z
13.423527739221328,52.6398495858538,2013-11-26T11:00:00Z
13.423808752657699,52.639773948277565,2013-11-26T12:00:00Z
13.42360093095425,52.6398095363947,2013-11-26T13:00:00Z
13.423456884234376,52.63986713174082,2013-11-26T14:00:00Z
13.423543724577526,52.63976691688087,2013-11-26T15:00:00Z
13.423520827064653,52.63985287291387,2013-11-26T16:00:00Z
13.423181675035915,52.64026900446425,2013-11-26T17:00:00Z
13.423256905167387,52.6403687592731,2013-11-26T18:00:00Z
13.4232855,52.64032216267951,2013-11-26T19:00:00Z
13.423229004377879,52.640328711652074,2013-11-26T20:00:00Z
13.423104401735342,52.63994813575322,2013-11-26T21:00:00Z
13.42239254917956,52.640038777050705,2013-11-26T22:00:00Z
13.422288111420203,52.640258065641866,2013-11-26T23:00:00Z
13.423348129882463,52.64033057269899,2013-11-27T00:00:00Z
13.42325695229403,52.64032555600864,2013-11-27T01:00:00Z
13.423285464247957,52.64031124093351,2013-11-27T02:00:00Z
13.423300388440621,52.6402802431425,2013-11-27T03:00:00Z
13.423243405525008,52.640297783242104,2013-11-27T04:00:00Z
13.423313060043292,52.64028644429149,2013-11-27T05:00:00Z
13.423285435734522,52.64033271620029,2013-11-27T06:00:00Z
13.423258019961063,52.640278158419065,2013-11-27T07:00:00Z
13.423362819278033,52.640400100175384,2013-11-27T08:00:00Z
13.423420505943238,52.64037156131374,2013-11-27T09:00:00Z
13.423392338946703,52.6403755547531,2013-11-27T10:00:00Z
13.42328996809003,52.6404425894455,2013-11-27T11:00:00Z
13.423400923655723,52.640385200238406,2013-11-27T12:00:00Z
13.42333535066558,52.64034971528377,2013-11-27T13:00:00Z
13.423377507530578,52.64039569731943,2013-11-27T14:00:00Z
13.4233417,52.640407,2013-11-27T15:00:00Z
13.420766465018653,52.64129095435515,2013-11-27T16:00:00Z
13.425537283173096,52.63957207942037,2013-11-27T17:00:00Z
13.425355538742462,52.633601533052214,2013-11-27T18:00:00Z
13.425019635319302,52.636419182123994,2013-11-27T19:00:00Z
13.42505050880221,52.63671794240765,2013-11-27T20:00:00Z
13.424891503013486,52.6368030348764,2013-11-27T21:00:00Z
13.426423586491017,52.63835140592021,2013-11-27T22:00:00Z
13.426423075362965,52.63840453454089,2013-11-27T23:00:00Z
13.426460172058404,52.63832527259961,2013-11-28T00:00:00Z
13.4264373,52.63838987208523,2013-11-28T01:00:00Z
13.426452067139246,52.6383696593679,2013-11-28T02:00:00Z
13.426467340147978,52.63832794430005,2013-11-28T03:00:00Z
13.426452347319604,52.638358845025756,2013-11-28T04:00:00Z
13.426465638078945,52.63836538738725,2013-11-28T05:00:00Z
13.42654372848837,52.63838862999296,2013-11-28T06:00:00Z
13.426472461272127,52.638400001320825,2013-11-28T07:00:00Z
13.426446961743952,52.6383083711401,2013-11-28T08:00:00Z
13.426333913637345,52.639667511785326,2013-11-28T09:00:00Z
13.425964339625674,52.640953954631485,2013-11-28T10:00:00Z
13.425963827070289,52.63892460270141,2013-11-28T11:00:00Z
13.425991679986016,52.63899694301412,2013-11-28T12:00:00Z
13.426070626175136,52.63890818614721,2013-11-28T13:00:00Z
13.426013727674507,52.63891476029015,2013-11-28T14:00:00Z
13.426028368444445,52.63886203427723,2013-11-28T15:00:00Z
13.426443542379525,52.63170493560298,2013-11-28T16:00:00Z
