x,y,time
13.190882872515902,52.4475400713439,2014-04-14T23:30:00Z
13.189595148471568,52.44747646947215,2014-04-15T00:00:00Z
13.189748028288902,52.449663099457254,2014-04-15T00:30:00Z
13.189934191265062,52.45189332427644,2014-04-15T01:00:00Z
13.190009576530088,52.45210857019401,2014-04-15T01:30:00Z
13.190084175384843,52.4523086073108,2014-04-15T02:00:00Z
13.190158657951887,52.45229718708567,2014-04-15T02:30:00Z
13.190233178872404,52.45228045584508,2014-04-15T03:00:00Z
13.190196174357128,52.45227462177295,2014-04-15T03:30:00Z
13.190154776811044,52.45226925262927,2014-04-15T04:00:00Z
13.190120059462975,52.45226305976266,2014-04-15T04:30:00Z
13.190085678512007,52.452256868165534,2014-04-15T05:00:00Z
13.190108468717726,52.45225144959999,2014-04-15T05:30:00Z
13.19013180597669,52.452246060272515,2014-04-15T06:00:00Z
13.190071076350652,52.452072013313106,2014-04-15T06:30:00Z
13.190008006364188,52.45189346448024,2014-04-15T07:00:00Z
13.19000113899932,52.45188531450457,2014-04-15T07:30:00Z
13.18999564366929,52.45188133165023,2014-04-15T08:00:00Z
13.189978021565532,52.45190051711192,2014-04-15T08:30:00Z
13.189960325139538,52.451919863195045,2014-04-15T09:00:00Z
13.189950585057472,52.45192203202444,2014-04-15T09:30:00Z
13.189940905584244,52.45192407768581,2014-04-15T10:00:00Z
13.189725901279685,52.452688471806134,2014-04-15T10:30:00Z
13.189509431699662,52.45345840374021,2014-04-15T11:00:00Z
13.189511536915857,52.45343042690766,2014-04-15T11:30:00Z
13.18951884848189,52.45338343113779,2014-04-15T12:00:00Z
13.189507235487369,52.45342852766571,2014-04-15T12:30:00Z
13.189495479515298,52.45347431142582,2014-04-15T13:00:00Z
13.189472570680081,52.4534636699045,2014-04-15T13:30:00Z
13.189449374350948,52.45345164588409,2014-04-15T14:00:00Z
13.189475449332821,52.45344209049879,2014-04-15T14:30:00Z
13.189502494482074,52.453432607129784,2014-04-15T15:00:00Z
