x,y,time
13.90319941516078,52.60122196236331,2014-06-04T22:01:00Z
13.904733725249374,52.60040386323681,2014-06-04T23:01:00Z
13.90505188928341,52.60037072987414,2014-06-05T00:01:00Z
13.905223707210485,52.60027742842898,2014-06-05T01:01:00Z
13.904974021680482,52.60032530269669,2014-06-05T02:01:00Z
13.905233760974557,52.5990115229637,2014-06-05T03:01:00Z
13.905248820175737,52.59896643516273,2014-06-05T04:01:00Z
13.90529310837954,52.59872911428824,2014-06-05T05:01:00Z
13.905090773668427,52.59887853563113,2014-06-05T06:01:00Z
13.9050176539308,52.59892177775085,2014-06-05T07:01:00Z
13.90500626695777,52.598852166314,2014-06-05T08:01:00Z
13.905002359248295,52.59888418136938,2014-06-05T09:01:00Z
13.905068598787409,52.59890816460582,2014-06-05T10:01:00Z
13.905069254560543,52.59888689811823,2014-06-05T11:01:00Z
13.905030269155647,52.59881102428281,2014-06-05T12:01:00Z
13.9049834491365,52.59872652757529,2014-06-05T13:01:00Z
13.904976544344617,52.59870380412344,2014-06-05T14:01:00Z
13.904937832548281,52.59874358540108,2014-06-05T15:01:00Z
13.90528748530532,52.59894931207607,2014-06-05T16:01:00Z
13.905248499644298,52.59901315899103,2014-06-05T17:01:00Z
13.90494286391581,52.59892715576986,2014-06-05T18:01:00Z
13.905127806059648,52.59893515264446,2014-06-05T19:01:00Z
13.902744047384001,52.598519039399626,2014-06-05T20:01:00Z
13.904047212805397,52.60038045076328,2014-06-05T21:01:00Z
13.902746537941805,52.59802645154511,2014-06-05T22:01:00Z
13.90391689948553,52.59600841216395,2014-06-05T23:01:00Z
13.906216335678879,52.595664062717155,2014-06-06T00:01:00Z
13.907635106830762,52.59620423206656,2014-06-06T01:01:00Z
13.91120838588199,52.59620538715746,2014-06-06T02:01:00Z
13.911027680731005,52.59619846411482,2014-06-06T03:01:00Z
13.911029909867544,52.59623908254878,2014-06-06T04:01:00Z
13.910968112025996,52.596099281199486,2014-06-06T05:01:00Z
13.911819089061375,52.59590189941536,2014-06-06T06:01:00Z
13.910796346333923,52.595924335519406,2014-06-06T07:01:00Z
13.90846107362486,52.595844789648766,2014-06-06T08:01:00Z
13.908646986511936,52.59580217652115,2014-06-06T09:01:00Z
13.908418686862218,52.59601000230147,2014-06-06T10:01:00Z
13.908237452564084,52.595815614255784,2014-06-06T11:01:00Z
13.90903913427907,52.595810397526826,2014-06-06T12:01:00Z
13.90922596861206,52.595602307846775,2014-06-06T13:01:00Z
13.909293090240057,52.595605121606816,2014-06-06T14:01:00Z
13.90912206145025,52.59561217102759,2014-06-06T15:01:00Z
13.90915658524693,52.595856688481874,2014-06-06T16:01:00Z
13.909252165850502,52.59576042549707,2014-06-06T17:01:00Z
13.90922122415244,52.59579357516555,2014-06-06T18:01:00Z
13.907796761262277,52.596784899686675,2014-06-06T19:01:00Z
13.90395509144759,52.59890385152089,2014-06-06T20:01:00Z
13.903452919399289,52.597482938533915,2014-06-06T21:01:00Z
13.903257839586427,52.598406115164224,2014-06-06T22:01:00Z
13.903294789804901,52.598182546580354,2014-06-06T23:01:00Z
13.902833644256496,52.598239252139294,2014-06-07T00:01:00Z
13.899116841801762,52.59555105220364,2014-06-07T01:01:00Z
13.89775111340785,52.59509225454466,2014-06-07T02:01:00Z
13.897449188793601,52.591880450980106,2014-06-07T03:01:00Z
13.897393986029373,52.59188573848734,2014-06-07T04:01:00Z
