x,y,time
13.120201223671517,52.48060961037533,2014-05-16T07:30:00Z
13.120205987031573,52.480580881341716,2014-05-16T08:00:00Z
13.111327898421244,52.48938636718918,2014-05-16T08:30:00Z
13.102223554785786,52.49841248469409,2014-05-16T09:00:00Z
13.102172932615002,52.49848725791232,2014-05-16T09:30:00Z
13.102183429383688,52.49850160349111,2014-05-16T10:00:00Z
13.10219710786673,52.49850111049035,2014-05-16T10:30:00Z
13.102210807061056,52.49850051702268,2014-05-16T11:00:00Z
13.102205785161049,52.49851275723001,2014-05-16T11:30:00Z
13.102200234639637,52.49852532158849,2014-05-16T12:00:00Z
13.10223002558049,52.498531050650044,2014-05-16T12:30:00Z
13.102260051340382,52.49853673921631,2014-05-16T13:00:00Z
13.102262573934201,52.498524148563874,2014-05-16T13:30:00Z
13.10226428981108,52.49851107761563,2014-05-16T14:00:00Z
13.102260970278921,52.498495941714424,2014-05-16T14:30:00Z
13.102257618213017,52.4984807823664,2014-05-16T15:00:00Z
13.102279958247852,52.49851773396033,2014-05-16T15:30:00Z
13.102302454007472,52.49855499562634,2014-05-16T16:00:00Z
13.102290986280828,52.49853300501533,2014-05-16T16:30:00Z
13.102278671547474,52.49850953635088,2014-05-16T17:00:00Z
13.102305414176422,52.498491871483736,2014-05-16T17:30:00Z
13.102332393203294,52.49847423518393,2014-05-16T18:00:00Z
13.102323437701553,52.49848863160771,2014-05-16T18:30:00Z
13.102314219060906,52.498503252564944,2014-05-16T19:00:00Z
13.101772866500344,52.49851913321414,2014-05-16T19:30:00Z
13.101218489155865,52.49853504401479,2014-05-16T20:00:00Z
13.101183094198511,52.49853859538097,2014-05-16T20:30:00Z
13.101163099638327,52.49854176831939,2014-05-16T21:00:00Z
13.09953956981488,52.4979921951397,2014-05-16T21:30:00Z
13.097906299138657,52.4974391884056,2014-05-16T22:00:00Z
13.097979888348009,52.49738174517898,2014-05-16T22:30:00Z
13.098084546342276,52.497333567603434,2014-05-16T23:00:00Z
13.098432470339896,52.497448551699854,2014-05-16T23:30:00Z
13.098786090106048,52.49756764744321,2014-05-17T00:00:00Z
13.100318365925533,52.498002732878376,2014-05-17T00:30:00Z
13.10186149332772,52.4984406248226,2014-05-17T01:00:00Z
13.101814992228869,52.49844941226142,2014-05-17T01:30:00Z
13.101723344186166,52.49844593956635,2014-05-17T02:00:00Z
13.101756686698842,52.49842113961128,2014-05-17T02:30:00Z
13.101791323513678,52.498396199086415,2014-05-17T03:00:00Z
13.102013467808376,52.498550816297985,2014-05-17T03:30:00Z
13.102236826236748,52.49870667120722,2014-05-17T04:00:00Z
13.102248007543459,52.49870652144422,2014-05-17T04:30:00Z
13.102253550582379,52.49870223818634,2014-05-17T05:00:00Z
13.102261853827558,52.49870042073214,2014-05-17T05:30:00Z
13.102270172354093,52.49869862751649,2014-05-17T06:00:00Z
13.102237237375734,52.49871302198529,2014-05-17T06:30:00Z
13.102203784445514,52.4987276142038,2014-05-17T07:00:00Z
13.102238652853345,52.49870419756909,2014-05-17T07:30:00Z
13.102275280665342,52.498679812597274,2014-05-17T08:00:00Z
13.102244748319384,52.49871365005212,2014-05-17T08:30:00Z
13.102213672151953,52.498747947801924,2014-05-17T09:00:00Z
13.102253634933914,52.49878638638045,2014-05-17T09:30:00Z
13.102295390633033,52.49882491454606,2014-05-17T10:00:00Z
13.10222936549343,52.49876531205119,2014-05-17T10:30:00Z
13.102162585970918,52.498705022131674,2014-05-17T11:00:00Z
13.10223239437012,52.498683885663894,2014-05-17T11:30:00Z
13.102305680104886,52.4986637798075,2014-05-17T12:00:00Z
13.102243336755603,52.498697463921786,2014-05-17T12:30:00Z
13.102179297442518,52.49873179014158,2014-05-17T13:00:00Z
13.102203397712314,52.49873250530325,2014-05-17T13:30:00Z
13.102229841836317,52.49873230572215,2014-05-17T14:00:00Z
13.102228487945057,52.498732594705366,2014-05-17T14:30:00Z
13.102226322968427,52.49873289679511,2014-05-17T15:00:00Z
13.102250912288621,52.49876172165565,2014-05-17T15:30:00Z
13.102275689792894,52.4987907367399,2014-05-17T16:00:00Z
13.102273223865387,52.49875403620068,2014-05-17T16:30:00Z
13.10227041338516,52.49871651379389,2014-05-17T17:00:00Z
13.101803995445938,52.498654565884806,2014-05-17T17:30:00Z
