x,y,time
13.102203784445514,52.4987276142038,2014-05-17T07:00:00Z
13.102415401623457,52.498842840887534,2014-05-18T07:00:00Z
13.102469088532226,52.4988007371528,2014-05-19T07:00:00Z
13.102507529982509,52.49882328398617,2014-05-20T07:00:00Z
13.102468225205046,52.49881348086162,2014-05-21T07:00:00Z
13.102504353940443,52.49878927201549,2014-05-22T07:00:00Z
13.10306403932084,52.498841301189174,2014-05-23T07:00:00Z
13.102889435783528,52.498772228190845,2014-05-24T07:00:00Z
13.102784070983764,52.49898229193838,2014-05-25T07:00:00Z
13.102744087715658,52.49892292836498,2014-05-26T07:00:00Z
13.10265870645613,52.498900087965964,2014-05-27T07:00:00Z
13.102682517502888,52.49891435639033,2014-05-28T07:00:00Z
13.102447063378658,52.498817599876425,2014-05-29T07:00:00Z
13.102423716529938,52.49879956681683,2014-05-30T07:00:00Z
13.109178881713142,52.49538971509293,2014-05-31T07:00:00Z
13.156915218559638,52.485364526267446,2014-06-01T07:00:00Z
13.157081660448327,52.485310939551745,2014-06-02T07:00:00Z
13.10919448659176,52.49535159983336,2014-06-03T07:00:00Z
13.109177898403518,52.49533856902421,2014-06-04T07:00:00Z
13.157056003456491,52.4853579627533,2014-06-05T07:00:00Z
13.156977924991649,52.48539579526398,2014-06-06T07:00:00Z
13.1544079,52.48624572537406,2014-06-07T07:00:00Z
13.154328939174992,52.48929989077172,2014-06-08T07:00:00Z
13.155430662152051,52.490404393509415,2014-06-09T07:00:00Z
13.154644113864117,52.491154522326376,2014-06-10T07:00:00Z
13.162654257263958,52.48683946680197,2014-06-11T07:00:00Z
13.154561128196416,52.49115435722214,2014-06-12T07:00:00Z
13.153939724864426,52.49115673784314,2014-06-13T07:00:00Z
13.153986756729912,52.491136766934666,2014-06-14T07:00:00Z
13.153897746594563,52.4913000948049,2014-06-15T07:00:00Z
13.154028154482953,52.491167046861435,2014-06-16T07:00:00Z
13.163320268367347,52.48655024399458,2014-06-17T07:00:00Z
13.154517924920325,52.489140187043226,2014-06-18T07:00:00Z
13.157064352154418,52.485870516542164,2014-06-19T07:00:00Z
13.162854558337685,52.486817019202164,2014-06-20T07:00:00Z
13.15397236449823,52.48822119502392,2014-06-21T07:00:00Z
