x,y,time
13.102183429383688,52.49850160349111,2014-05-16T10:00:00Z
13.102260051340382,52.49853673921631,2014-05-16T13:00:00Z
13.102302454007472,52.49855499562634,2014-05-16T16:00:00Z
13.102314219060906,52.498503252564944,2014-05-16T19:00:00Z
13.097906299138657,52.4974391884056,2014-05-16T22:00:00Z
13.10186149332772,52.4984406248226,2014-05-17T01:00:00Z
13.102236826236748,52.49870667120722,2014-05-17T04:00:00Z
13.102203784445514,52.4987276142038,2014-05-17T07:00:00Z
13.102295390633033,52.49882491454606,2014-05-17T10:00:00Z
13.102179297442518,52.49873179014158,2014-05-17T13:00:00Z
13.102275689792894,52.4987907367399,2014-05-17T16:00:00Z
13.102236686897282,52.49818025569412,2014-05-17T19:00:00Z
13.101234839069166,52.4985334951551,2014-05-17T22:00:00Z
13.09993423552584,52.49802661640777,2014-05-18T01:00:00Z
13.102399813909713,52.49885013890631,2014-05-18T04:00:00Z
13.102415401623457,52.498842840887534,2014-05-18T07:00:00Z
13.102413277142823,52.49886153668498,2014-05-18T10:00:00Z
13.102151196306535,52.49875116226859,2014-05-18T13:00:00Z
13.101694501503246,52.498654815427706,2014-05-18T16:00:00Z
13.10123780869655,52.498558466822736,2014-05-18T19:00:00Z
13.101583105249443,52.49876511058304,2014-05-18T22:00:00Z
13.101358821056293,52.498663019220366,2014-05-19T01:00:00Z
13.102462202587533,52.49877004754076,2014-05-19T04:00:00Z
13.102469088532226,52.4988007371528,2014-05-19T07:00:00Z
13.102460697930999,52.4987821785354,2014-05-19T10:00:00Z
13.102432081825327,52.49879382258533,2014-05-19T13:00:00Z
13.1024110789027,52.49881424137419,2014-05-19T16:00:00Z
13.101551634013687,52.49869406334887,2014-05-19T19:00:00Z
13.101570860204916,52.498684514611504,2014-05-19T22:00:00Z
13.101935278188522,52.49871950645411,2014-05-20T01:00:00Z
13.102301414728288,52.498754952911334,2014-05-20T04:00:00Z
13.102507529982509,52.49882328398617,2014-05-20T07:00:00Z
13.102440499641467,52.49878132291285,2014-05-20T10:00:00Z
13.102506346651166,52.498820550911695,2014-05-20T13:00:00Z
13.102471251247177,52.4987930460291,2014-05-20T16:00:00Z
13.10220609191791,52.49897262046842,2014-05-20T19:00:00Z
13.101079250992083,52.497756389282024,2014-05-20T22:00:00Z
13.113074186025086,52.49554374245794,2014-05-21T01:00:00Z
13.102452679091542,52.4988279467642,2014-05-21T04:00:00Z
13.102468225205046,52.49881348086162,2014-05-21T07:00:00Z
13.10253543759407,52.49881662023373,2014-05-21T10:00:00Z
13.102458023476185,52.49883461647882,2014-05-21T13:00:00Z
13.102489269218,52.49879615461345,2014-05-21T16:00:00Z
13.102425021776575,52.4988283869511,2014-05-21T19:00:00Z
13.115151252413359,52.494621995774395,2014-05-21T22:00:00Z
13.11508559358629,52.494563652282636,2014-05-22T01:00:00Z
13.102428750311962,52.498813798906205,2014-05-22T04:00:00Z
13.102504353940443,52.49878927201549,2014-05-22T07:00:00Z
13.102431674693781,52.49888105283719,2014-05-22T10:00:00Z
13.10265975536652,52.498881571870484,2014-05-22T13:00:00Z
13.102648313823895,52.49891186020395,2014-05-22T16:00:00Z
13.103030805382927,52.49775015407485,2014-05-22T19:00:00Z
13.11385012204408,52.49506671953387,2014-05-22T22:00:00Z
