x,y,time
13.85907532098298,52.59623566045921,2014-05-19T02:00:00Z
13.8586705122469,52.598109099281075,2014-05-19T14:00:00Z
13.85873052140375,52.598038775412576,2014-05-20T02:00:00Z
13.861010460508219,52.59755808070203,2014-05-20T14:00:00Z
13.86139591459601,52.597834709061175,2014-05-21T02:00:00Z
13.858658424167482,52.59828518356535,2014-05-21T14:00:00Z
13.85265777668146,52.608861669788766,2014-05-22T02:00:00Z
13.853469325015139,52.60899921102722,2014-05-22T14:00:00Z
13.852948446797518,52.60871871507121,2014-05-23T02:00:00Z
13.853469161953669,52.60919168583747,2014-05-23T14:00:00Z
13.860903230166718,52.598332267918664,2014-05-24T02:00:00Z
13.858731389887843,52.59838946339108,2014-05-24T14:00:00Z
13.853119902465625,52.603023081722434,2014-05-25T02:00:00Z
13.853096434146178,52.609483266082435,2014-05-25T14:00:00Z
13.860279505915745,52.61172396327733,2014-05-26T02:00:00Z
13.8527412225039,52.6094661849493,2014-05-26T14:00:00Z
13.858403668792086,52.59846428720569,2014-05-27T02:00:00Z
13.858942243909272,52.59699531992884,2014-05-27T14:00:00Z
13.852466649573598,52.60278983479353,2014-05-28T02:00:00Z
13.853469854148695,52.60896998096311,2014-05-28T14:00:00Z
13.86094651535591,52.59800507978971,2014-05-29T02:00:00Z
13.861244673390756,52.59796167989818,2014-05-29T14:00:00Z
13.853794464284077,52.60785218977554,2014-05-30T02:00:00Z
13.852516564863773,52.60905044186227,2014-05-30T14:00:00Z
13.853232159768298,52.61143334613859,2014-05-31T02:00:00Z
13.853444689353985,52.60985796779585,2014-05-31T14:00:00Z
13.85235015692119,52.61042151282335,2014-06-01T02:00:00Z
13.85371055271338,52.609701248250026,2014-06-01T14:00:00Z
13.86042107487408,52.6067723469228,2014-06-02T02:00:00Z
13.853387791829713,52.608981804355416,2014-06-02T14:00:00Z
13.854940889059412,52.60698942289776,2014-06-03T02:00:00Z
13.854057439294923,52.610716480769504,2014-06-03T14:00:00Z
13.85227260444219,52.60776396156989,2014-06-04T02:00:00Z
13.85452591073527,52.60999838749037,2014-06-04T14:00:00Z
13.867007089115724,52.59902097841568,2014-06-05T02:00:00Z
13.85956754037496,52.59737136740251,2014-06-05T14:00:00Z
13.85204410577851,52.61002539034982,2014-06-06T02:00:00Z
13.852673202783949,52.60943804087128,2014-06-06T14:00:00Z
13.851376734821173,52.608484480138976,2014-06-07T02:00:00Z
13.854070017772207,52.60934749740977,2014-06-07T14:00:00Z
13.852749047442115,52.60759585509047,2014-06-08T02:00:00Z
13.854155578545406,52.609297195086015,2014-06-08T14:00:00Z
13.851430573441927,52.60851066803889,2014-06-09T02:00:00Z
13.853057776229086,52.609196709295674,2014-06-09T14:00:00Z
13.854582319671248,52.60736714855311,2014-06-10T02:00:00Z
13.853544209488291,52.60897850085702,2014-06-10T14:00:00Z
13.853524269923145,52.607778305581306,2014-06-11T02:00:00Z
13.853074855102966,52.609187734742605,2014-06-11T14:00:00Z
13.859641009582676,52.597438602685045,2014-06-12T02:00:00Z
13.859475217855262,52.59754696159594,2014-06-12T14:00:00Z
13.855627137950837,52.609265475026085,2014-06-13T02:00:00Z
13.85258768105713,52.60940098717391,2014-06-13T14:00:00Z
13.853952988130285,52.60993249388129,2014-06-14T02:00:00Z
13.853320385563276,52.60966788450664,2014-06-14T14:00:00Z
13.852438614337457,52.60819552092114,2014-06-15T02:00:00Z
13.852993988406967,52.60889273769379,2014-06-15T14:00:00Z
13.85638711976685,52.60869820162318,2014-06-16T02:00:00Z
13.853057564720483,52.60920267304199,2014-06-16T14:00:00Z
13.85274118128823,52.60933487450813,2014-06-17T02:00:00Z
13.854137385589917,52.61038545395726,2014-06-17T14:00:00Z
13.85136359920333,52.607608647384275,2014-06-18T02:00:00Z
13.851814169127506,52.60774344978754,2014-06-18T14:00:00Z
13.858621574759594,52.59623432073681,2014-06-19T02:00:00Z
13.85873359482539,52.59648005349923,2014-06-19T14:00:00Z
13.852751808123498,52.61160755278831,2014-06-20T02:00:00Z
13.853455773175208,52.608995579412756,2014-06-20T14:00:00Z
13.861354037036435,52.597239918809045,2014-06-21T02:00:00Z
13.85951131617469,52.597539782503404,2014-06-21T14:00:00Z
13.859442242354403,52.59611571631626,2014-06-22T02:00:00Z
13.85912330937658,52.596851177005,2014-06-22T14:00:00Z
13.862004164573218,52.59810466584126,2014-06-23T02:00:00Z
13.859425155082832,52.59729873196062,2014-06-23T14:00:00Z
13.861618705803199,52.597536731497534,2014-06-24T02:00:00Z
13.859791295849995,52.596401990794696,2014-06-24T14:00:00Z
13.851699890131457,52.61002169856783,2014-06-25T02:00:00Z
13.853777090311164,52.60917172090128,2014-06-25T14:00:00Z
13.859363079088068,52.59796136362779,2014-06-26T02:00:00Z
13.858389454518843,52.597296108352,2014-06-26T14:00:00Z
13.854521443813184,52.61065483312512,2014-06-27T02:00:00Z
13.8543985732564,52.610447173837,2014-06-27T14:00:00Z
13.853455944473458,52.608969460411636,2014-06-28T02:00:00Z
