x,y,time
13.905233760974557,52.5990115229637,2014-06-05T03:01:00Z
13.905002359248295,52.59888418136938,2014-06-05T09:01:00Z
13.904937832548281,52.59874358540108,2014-06-05T15:01:00Z
13.904047212805397,52.60038045076328,2014-06-05T21:01:00Z
13.911027680731005,52.59619846411482,2014-06-06T03:01:00Z
13.908646986511936,52.59580217652115,2014-06-06T09:01:00Z
13.90912206145025,52.59561217102759,2014-06-06T15:01:00Z
13.903452919399289,52.597482938533915,2014-06-06T21:01:00Z
13.897449188793601,52.591880450980106,2014-06-07T03:01:00Z
13.897445166068229,52.592578944026535,2014-06-07T09:01:00Z
13.897346768821652,52.592051323212026,2014-06-07T15:01:00Z
13.900325347006628,52.59265772038344,2014-06-07T21:01:00Z
13.891410610451025,52.58626800320962,2014-06-08T03:01:00Z
13.890796880095827,52.58528484208161,2014-06-08T09:01:00Z
13.890679567044932,52.58568414498341,2014-06-08T15:01:00Z
13.892541224094826,52.58941538187963,2014-06-08T21:01:00Z
13.87646946990491,52.59863937691055,2014-06-09T03:01:00Z
13.876549879943076,52.59654335026247,2014-06-09T09:01:00Z
13.875918618673689,52.59575929848798,2014-06-09T15:01:00Z
13.892060338006889,52.60184299901048,2014-06-09T21:01:00Z
13.897423278902902,52.591962520812636,2014-06-10T03:01:00Z
13.89735626797546,52.59202244111104,2014-06-10T09:01:00Z
13.897319919965332,52.591877722923364,2014-06-10T15:01:00Z
13.893027117600345,52.58936781410883,2014-06-10T21:01:00Z
13.891030004765648,52.585513226929194,2014-06-11T03:01:00Z
13.890766461389031,52.58560593672319,2014-06-11T09:01:00Z
13.890682019614236,52.585698958099684,2014-06-11T15:01:00Z
13.893609102305144,52.58665007289073,2014-06-11T21:01:00Z
13.891418692897044,52.58673986890172,2014-06-12T03:01:00Z
13.890567797765396,52.585510020666845,2014-06-12T09:01:00Z
13.890729441655877,52.585519891230675,2014-06-12T15:01:00Z
13.891096837116216,52.584994888292556,2014-06-12T21:01:00Z
13.897319431257793,52.59194280723363,2014-06-13T03:01:00Z
13.897036766211507,52.59190437112121,2014-06-13T09:01:00Z
13.897352983601285,52.59193677855997,2014-06-13T15:01:00Z
13.90652640177258,52.59612217374661,2014-06-13T21:01:00Z
13.894943726637456,52.59353133585232,2014-06-14T03:01:00Z
13.896859303476942,52.59195661379996,2014-06-14T09:01:00Z
13.897389982631426,52.59175404744616,2014-06-14T15:01:00Z
13.892966695986255,52.5869528502697,2014-06-14T21:01:00Z
13.891083952044607,52.58537980932102,2014-06-15T03:01:00Z
13.890707151745307,52.58562021784393,2014-06-15T09:01:00Z
13.8906808,52.58565617098306,2014-06-15T15:01:00Z
