x,y,time
13.189595148471568,52.44747646947215,2014-04-15T00:00:00Z
13.189934191265062,52.45189332427644,2014-04-15T01:00:00Z
13.190084175384843,52.4523086073108,2014-04-15T02:00:00Z
13.190233178872404,52.45228045584508,2014-04-15T03:00:00Z
13.190154776811044,52.45226925262927,2014-04-15T04:00:00Z
13.190085678512007,52.452256868165534,2014-04-15T05:00:00Z
13.19013180597669,52.452246060272515,2014-04-15T06:00:00Z
13.190008006364188,52.45189346448024,2014-04-15T07:00:00Z
13.18999564366929,52.45188133165023,2014-04-15T08:00:00Z
13.189960325139538,52.451919863195045,2014-04-15T09:00:00Z
13.189940905584244,52.45192407768581,2014-04-15T10:00:00Z
13.189509431699662,52.45345840374021,2014-04-15T11:00:00Z
13.18951884848189,52.45338343113779,2014-04-15T12:00:00Z
13.189495479515298,52.45347431142582,2014-04-15T13:00:00Z
13.189449374350948,52.45345164588409,2014-04-15T14:00:00Z
13.189502494482074,52.453432607129784,2014-04-15T15:00:00Z
13.189355452382408,52.45334470169104,2014-04-15T16:00:00Z
13.189735793496594,52.45306564599531,2014-04-15T17:00:00Z
13.189626335931878,52.453172494674746,2014-04-15T18:00:00Z
13.18951384636991,52.453281695914946,2014-04-15T19:00:00Z
13.190640104790212,52.45233785031607,2014-04-15T20:00:00Z
13.190369107726656,52.45224989076713,2014-04-15T21:00:00Z
13.190469638743162,52.452277048482344,2014-04-15T22:00:00Z
13.19216075159247,52.45006482319837,2014-04-15T23:00:00Z
13.179851176342535,52.44650187426603,2014-04-16T00:00:00Z
13.178156131592647,52.443732876430474,2014-04-16T01:00:00Z
13.178056322993971,52.44368769011092,2014-04-16T02:00:00Z
13.177865600750046,52.442040666373494,2014-04-16T03:00:00Z
13.177825070309135,52.44225769720988,2014-04-16T04:00:00Z
13.17753426506407,52.44222409570211,2014-04-16T05:00:00Z
13.177743532352148,52.44228892399078,2014-04-16T06:00:00Z
13.177777222098165,52.44224415351041,2014-04-16T07:00:00Z
13.17773350195778,52.442227129961594,2014-04-16T08:00:00Z
13.177706794118963,52.44232634148661,2014-04-16T09:00:00Z
13.177782323069891,52.442225371065405,2014-04-16T10:00:00Z
