x,y,time
13.308880059046306,52.629980962545325,2014-02-12T02:00:00Z
13.308714963334754,52.630071108900744,2014-02-12T05:00:00Z
13.308900949288697,52.630019536877334,2014-02-12T08:00:00Z
13.308844669120674,52.63000667645269,2014-02-12T11:00:00Z
13.30947409531618,52.630757277535416,2014-02-12T14:00:00Z
13.309961189342511,52.630610274535634,2014-02-12T17:00:00Z
13.30976158941885,52.630596407309774,2014-02-12T20:00:00Z
13.310344619673407,52.62976232314516,2014-02-12T23:00:00Z
13.310348615626847,52.62869088369042,2014-02-13T02:00:00Z
13.308863444240716,52.630051794873,2014-02-13T05:00:00Z
13.308853015792296,52.62991155290202,2014-02-13T08:00:00Z
13.307927644514287,52.63113926316497,2014-02-13T11:00:00Z
13.306687974224,52.63289073887385,2014-02-13T14:00:00Z
13.305448204927371,52.63464220109096,2014-02-13T17:00:00Z
13.307443049089985,52.634473961869126,2014-02-13T20:00:00Z
13.303208549004209,52.63589252555143,2014-02-13T23:00:00Z
13.306337460656698,52.63490117049418,2014-02-14T02:00:00Z
13.303560012489665,52.63514198770354,2014-02-14T05:00:00Z
13.30357978595002,52.6351522179829,2014-02-14T08:00:00Z
13.303481783892401,52.63527437464118,2014-02-14T11:00:00Z
13.304184829964598,52.634769420818174,2014-02-14T14:00:00Z
13.30613223933886,52.63335963127719,2014-02-14T17:00:00Z
13.308079523529637,52.6319498093945,2014-02-14T20:00:00Z
13.3076709441758,52.633171063664776,2014-02-14T23:00:00Z
13.303554296366544,52.63518131467573,2014-02-15T02:00:00Z
13.303432920264395,52.63521454625658,2014-02-15T05:00:00Z
13.30354799550437,52.635180941850294,2014-02-15T08:00:00Z
13.303593348808016,52.6351593784872,2014-02-15T11:00:00Z
13.303511822976914,52.63521262894291,2014-02-15T14:00:00Z
13.305167634000595,52.63510719374829,2014-02-15T17:00:00Z
13.30527476654321,52.634507306992674,2014-02-15T20:00:00Z
13.30903874379206,52.63179408514469,2014-02-15T23:00:00Z
13.30907651784308,52.63208007654801,2014-02-16T02:00:00Z
13.308675372265231,52.63184224382243,2014-02-16T05:00:00Z
13.308590878835236,52.63176692088284,2014-02-16T08:00:00Z
13.30844618409668,52.631968899298144,2014-02-16T11:00:00Z
13.30851305838034,52.63181106922025,2014-02-16T14:00:00Z
13.308327636467071,52.6319704789453,2014-02-16T17:00:00Z
13.307503037443091,52.63269183812383,2014-02-16T20:00:00Z
13.308166399402722,52.632820603775464,2014-02-16T23:00:00Z
13.303501535217597,52.63507330242037,2014-02-17T02:00:00Z
13.303445107237458,52.63502668721114,2014-02-17T05:00:00Z
13.303409781169634,52.63499432147604,2014-02-17T08:00:00Z
13.304643565194926,52.635373008512076,2014-02-17T11:00:00Z
13.304421416059167,52.63511514306685,2014-02-17T14:00:00Z
13.30532112242717,52.63518188049046,2014-02-17T17:00:00Z
13.305880524884378,52.63509264119064,2014-02-17T20:00:00Z
13.308315978859167,52.63341272688667,2014-02-17T23:00:00Z
13.305514167955877,52.63510223087661,2014-02-18T02:00:00Z
13.303427855088083,52.63515224197064,2014-02-18T05:00:00Z
13.305335835443165,52.634736937897486,2014-02-18T08:00:00Z
13.305384558539991,52.63473515823269,2014-02-18T11:00:00Z
13.30528380297785,52.634856763397536,2014-02-18T14:00:00Z
13.306069101911515,52.63493194987734,2014-02-18T17:00:00Z
13.308372869590412,52.6333651315803,2014-02-18T20:00:00Z
13.309151899781721,52.6313304915597,2014-02-18T23:00:00Z
13.308687910966565,52.63183420332649,2014-02-19T02:00:00Z
13.308591572364104,52.6318831298563,2014-02-19T05:00:00Z
13.308482301857739,52.63182259964946,2014-02-19T08:00:00Z
13.308289243341353,52.631746803378675,2014-02-19T11:00:00Z
13.308638651646167,52.631796987996985,2014-02-19T14:00:00Z
13.308119692485961,52.63211374696453,2014-02-19T17:00:00Z
13.307933704270779,52.632477366653944,2014-02-19T20:00:00Z
13.307164883916435,52.634224171552546,2014-02-19T23:00:00Z
13.303645528539601,52.63516872630858,2014-02-20T02:00:00Z
13.303427967531537,52.63506529112817,2014-02-20T05:00:00Z
13.304752631087178,52.6351673935144,2014-02-20T08:00:00Z
13.304711582426881,52.635105231570144,2014-02-20T11:00:00Z
13.305336071807309,52.63475630288602,2014-02-20T14:00:00Z
13.30603535105152,52.634549296580055,2014-02-20T17:00:00Z
13.309022774326676,52.631344163572635,2014-02-20T20:00:00Z
13.310205496493142,52.63011720350706,2014-02-20T23:00:00Z
13.310936894780882,52.62815426997538,2014-02-21T02:00:00Z
13.310291395368305,52.628598586570895,2014-02-21T05:00:00Z
13.31040083192085,52.62851413464103,2014-02-21T08:00:00Z
13.310386679939631,52.628551178096956,2014-02-21T11:00:00Z
13.310321606793147,52.628483638510176,2014-02-21T14:00:00Z
13.31029667378508,52.62855899889351,2014-02-21T17:00:00Z
13.310566241591072,52.62814969203082,2014-02-21T20:00:00Z
13.303479466212083,52.63509503364697,2014-02-21T23:00:00Z
13.304468323333088,52.635833887487486,2014-02-22T02:00:00Z
13.303637836427187,52.635004479469615,2014-02-22T05:00:00Z
13.305322662285327,52.63483106109544,2014-02-22T08:00:00Z
13.3054188866945,52.63477215586594,2014-02-22T11:00:00Z
13.305613011192522,52.63473169132517,2014-02-22T14:00:00Z
13.305237189037415,52.635172770177256,2014-02-22T17:00:00Z
13.307454402039317,52.63451399930172,2014-02-22T20:00:00Z
13.307928389457865,52.63375251005229,2014-02-22T23:00:00Z
13.308478302015146,52.63138712368995,2014-02-23T02:00:00Z
13.308396316940268,52.63151777416756,2014-02-23T05:00:00Z
13.308216105809635,52.631313175389074,2014-02-23T08:00:00Z
13.308469784544215,52.6313783783761,2014-02-23T11:00:00Z
13.30830168420762,52.631447229356894,2014-02-23T14:00:00Z
13.308231311538082,52.63105687712208,2014-02-23T17:00:00Z
13.308230959978765,52.63290869754886,2014-02-23T20:00:00Z
13.309030319754658,52.63169787223693,2014-02-23T23:00:00Z
13.3087126859825,52.631862091170206,2014-02-24T02:00:00Z
13.308699540074453,52.631845581165784,2014-02-24T05:00:00Z
13.308690272281426,52.63172869238078,2014-02-24T08:00:00Z
13.308811336586466,52.631832799089324,2014-02-24T11:00:00Z
13.308614587127536,52.63264350584577,2014-02-24T14:00:00Z
13.30864412041977,52.63262359195832,2014-02-24T17:00:00Z
13.308325951122725,52.633866928652765,2014-02-24T20:00:00Z
13.309745734624254,52.632588809186736,2014-02-24T23:00:00Z
13.308942382335484,52.63186353468266,2014-02-25T02:00:00Z
13.308841738167667,52.63196391147694,2014-02-25T05:00:00Z
13.308992925336206,52.63180056764484,2014-02-25T08:00:00Z
13.30877269924768,52.63187385579757,2014-02-25T11:00:00Z
13.308878804581266,52.6318618416639,2014-02-25T14:00:00Z
13.308198431701143,52.63278897671712,2014-02-25T17:00:00Z
13.309240822316038,52.632843122007166,2014-02-25T20:00:00Z
13.310281465146042,52.630370059297256,2014-02-25T23:00:00Z
13.311071620391631,52.63325262182406,2014-02-26T02:00:00Z
13.308274625154878,52.63194127477484,2014-02-26T05:00:00Z
13.309045302217402,52.63181287856517,2014-02-26T08:00:00Z
13.30913933215801,52.631757873078115,2014-02-26T11:00:00Z
13.309047969925825,52.63169473655669,2014-02-26T14:00:00Z
13.30699024570969,52.63419187963349,2014-02-26T17:00:00Z
13.306743589117966,52.63518341608866,2014-02-26T20:00:00Z
13.307251836105408,52.63363072898817,2014-02-26T23:00:00Z
